Date,Closing Price,Daily Tweets,Sentiment Score
2011-08-19,88.68,28.0,0.0502857142857143
2011-08-22,87.7,26.0,0.03125384615384615
2011-08-23,94.33,25.0,0.09814
2011-08-24,95.79,14.0,0.14481428571428573
2011-08-25,96.49,17.0,0.12814117647058823
2011-08-26,100.71,31.0,0.11813225806451613
2011-08-29,102.31,13.0,0.2150307692307692
2011-08-30,101.93,11.0,0.2947727272727273
2011-08-31,99.98,14.0,0.11283571428571429
2011-09-01,96.94,33.0,0.1792969696969697
2011-09-02,90.1,31.0,0.13659032258064516
2011-09-06,87.59,34.0,0.04060294117647059
2011-09-07,90.15,21.0,0.12482857142857143
2011-09-08,86.67,16.0,-0.05090625
2011-09-09,84.96,34.0,-0.10915882352941177
2011-09-12,86.08,17.0,-0.14110000000000003
2011-09-13,90.91,24.0,-0.034408333333333325
2011-09-14,91.5,18.0,-0.017583333333333336
2011-09-15,90.56,17.0,0.10158823529411765
2011-09-16,85.7,37.0,-0.010424324324324325
2011-09-19,83.91,30.0,0.12268666666666664
2011-09-20,79.21,34.0,0.05758529411764706
2011-09-21,73.52,79.0,0.08688860759493673
2011-09-22,66.85,56.0,0.007035714285714258
2011-09-23,70.24,66.0,0.09021060606060605
2011-09-26,71.72,34.0,0.03738823529411766
2011-09-27,72.27,34.0,0.0843764705882353
2011-09-28,64.75,85.0,-0.023660000000000007
2011-09-29,65.03,54.0,0.09165370370370371
2011-09-30,63.21,85.0,0.15053294117647054
2011-10-03,57.9,75.0,0.03193066666666667
2011-10-04,57.78,66.0,0.048354545454545456
2011-10-05,60.87,29.0,0.1084103448275862
2011-10-06,64.73,52.0,0.19507307692307693
2011-10-07,59.74,23.0,0.03165217391304348
2011-10-10,59.78,35.0,0.06291714285714288
2011-10-11,55.91,88.0,-0.042690909090909106
2011-10-12,57.08,91.0,-0.041670329670329666
2011-10-13,56.85,38.0,0.053771052631578935
2011-10-14,56.23,52.0,-0.030326923076923085
2011-10-17,52.96,42.0,-0.13215238095238094
2011-10-18,55.91,45.0,0.11151333333333337
2011-10-19,51.07,41.0,-0.10916585365853662
2011-10-20,52.31,26.0,-0.04171923076923078
2011-10-21,53.77,20.0,0.056795
2011-10-24,57.95,85.0,0.11303294117647053
2011-10-25,43.27,400.0,0.031156499999999997
2011-10-26,46.11,288.0,0.03822673611111113
2011-10-27,52.9,113.0,0.01048849557522125
2011-10-28,53.99,61.0,0.06678196721311476
2011-10-31,49.77,49.0,0.04224897959183674
2011-11-01,46.78,25.0,0.054344
2011-11-02,47.23,50.0,0.14137200000000003
2011-11-03,48.18,54.0,0.07172962962962963
2011-11-04,49.59,61.0,0.05361803278688524
2011-11-07,47.74,44.0,0.04305909090909091
2011-11-08,47.55,30.0,-0.03289666666666667
2011-11-09,44.98,15.0,0.07989333333333333
2011-11-10,45.13,52.0,0.020351923076923087
2011-11-11,46.09,36.0,0.0032583333333333353
2011-11-14,44.65,25.0,-0.032436000000000006
2011-11-15,45.01,41.0,0.07317317073170732
2011-11-16,44.06,33.0,0.07533939393939394
2011-11-17,45.61,76.0,0.09567236842105263
2011-11-18,45.44,14.0,0.09677142857142855
2011-11-21,43.53,14.0,0.17470714285714287
2011-11-22,40.8,56.0,-0.0104125
2011-11-23,41.58,46.0,0.015430434782608691
2011-11-25,40.32,12.0,0.048775000000000006
2011-11-28,44.56,33.0,0.10518484848484848
2011-11-29,43.81,32.0,0.24062187500000007
2011-11-30,47.86,37.0,0.08536756756756758
2011-12-01,47.55,12.0,0.41385
2011-12-02,47.77,32.0,0.15116875
2011-12-05,47.75,11.0,0.14565454545454545
2011-12-06,46.11,30.0,0.032426666666666666
2011-12-07,47.99,187.0,0.11479358288770052
2011-12-08,45.17,71.0,0.06419014084507042
2011-12-09,45.67,33.0,0.1000151515151515
2011-12-12,44.36,23.0,0.10694782608695651
2011-12-13,42.57,17.0,0.16460588235294119
2011-12-14,33.45,357.0,0.019120168067226904
2011-12-15,31.45,190.0,0.054358947368421076
2011-12-16,31.91,104.0,0.0915894230769231
2011-12-19,30.5,51.0,0.11065686274509805
2011-12-20,32.88,44.0,0.17228409090909091
2011-12-21,31.8,31.0,0.16340000000000002
2011-12-22,34.15,81.0,0.0559172839506173
2011-12-23,34.7,28.0,0.13885714285714285
2011-12-27,32.94,33.0,0.1911909090909091
2011-12-28,32.12,22.0,0.24962272727272727
2011-12-29,32.86,20.0,-0.06839500000000001
2011-12-30,33.76,19.0,-0.038600000000000016
2012-01-03,35.79,100.0,0.058907999999999995
2012-01-04,34.7,84.0,0.09307857142857143
2012-01-05,35.48,56.0,0.04767142857142854
2012-01-06,35.27,46.0,0.06342608695652172
2012-01-09,36.84,70.0,0.1207
2012-01-10,38.77,68.0,0.07527941176470587
2012-01-11,41.8,294.0,0.06676394557823132
2012-01-12,41.59,140.0,0.14161142857142858
2012-01-13,39.92,60.0,0.06990666666666669
2012-01-17,40.0,94.0,0.20003617021276604
2012-01-18,42.99,174.0,0.21498850574712627
2012-01-19,38.7,194.0,0.08428762886597939
2012-01-20,38.45,82.0,0.13805365853658538
2012-01-23,37.87,7.0,0.09714285714285717
2012-01-24,38.08,28.0,0.016975
2012-01-25,38.61,5.0,0.11532
2012-01-26,40.94,27.0,0.16754814814814817
2012-01-27,45.54,83.0,0.03451927710843374
2012-01-30,43.8,35.0,0.13211142857142857
2012-01-31,42.28,34.0,0.14861470588235298
2012-02-01,42.68,37.0,0.12063783783783785
2012-02-02,44.74,65.0,0.2074446153846154
2012-02-03,45.16,22.0,0.10497272727272727
2012-02-06,46.495,53.0,0.15013962264150946
2012-02-07,46.59,54.0,0.14632407407407408
2012-02-08,45.81,30.0,0.1480233333333333
2012-02-09,49.025,106.0,0.08581415094339624
2012-02-10,43.91,97.0,0.13766597938144332
2012-02-13,41.72,42.0,0.008261904761904762
2012-02-14,39.21,133.0,0.08040150375939849
2012-02-15,39.11,51.0,0.0994843137254902
2012-02-16,39.71,15.0,0.13712666666666667
2012-02-17,42.59,147.0,0.1869585034013606
2012-02-21,42.38,35.0,0.04563714285714285
2012-02-22,40.45,42.0,-0.04506190476190476
2012-02-23,37.2,118.0,0.013125423728813562
2012-02-24,35.58,54.0,0.02216481481481481
2012-02-27,36.13,51.0,0.12262549019607845
2012-02-28,36.4,259.0,0.025185328185328187
2012-02-29,32.3,236.0,-0.012501694915254238
2012-03-01,30.42,154.0,0.05389415584415584
2012-03-02,30.02,98.0,0.12115714285714285
2012-03-05,28.08,125.0,0.033913599999999995
2012-03-06,27.63,58.0,0.06812413793103445
2012-03-07,25.8,88.0,-0.018395454545454545
2012-03-08,26.15,98.0,0.09000102040816327
2012-03-09,27.49,86.0,0.02455930232558138
2012-03-12,25.83,79.0,0.08611265822784808
2012-03-13,27.32,55.0,0.06459090909090907
2012-03-14,27.1,71.0,0.12052676056338033
2012-03-15,27.84,36.0,0.13535555555555556
2012-03-16,29.08,57.0,0.07973157894736842
2012-03-19,28.67,36.0,0.08256666666666665
2012-03-20,27.46,40.0,0.06542999999999999
2012-03-21,26.33,48.0,0.03876874999999999
2012-03-22,26.95,56.0,0.07039464285714286
2012-03-23,26.11,48.0,0.04512083333333333
2012-03-26,26.42,35.0,0.02621142857142857
2012-03-27,26.11,30.0,0.10875666666666667
2012-03-28,25.07,68.0,0.10185588235294118
2012-03-29,25.12,34.0,0.06599705882352942
2012-03-30,25.05,34.0,0.11730882352941177
2012-04-02,24.53,24.0,-0.1105875
2012-04-03,22.6,92.0,0.026480434782608708
2012-04-04,21.73,58.0,0.1587551724137931
2012-04-05,20.98,116.0,0.06619741379310348
2012-04-09,20.19,56.0,0.018507142857142857
2012-04-10,21.38,156.0,0.12528782051282056
2012-04-11,22.5,153.0,0.11132483660130718
2012-04-12,22.0,70.0,0.060592857142857136
2012-04-13,20.83,47.0,0.02056382978723404
2012-04-16,20.82,55.0,0.05646909090909089
2012-04-17,22.96,373.0,0.04154423592493302
2012-04-18,21.35,148.0,0.09737229729729732
2012-04-19,21.4,34.0,0.10077941176470591
2012-04-20,20.65,33.0,0.08820909090909089
2012-04-23,19.25,78.0,-0.021905128205128202
2012-04-24,18.64,57.0,-0.003938596491228065
2012-04-25,18.3,66.0,-0.02417424242424244
2012-04-26,18.31,32.0,0.1981375
2012-04-27,18.35,18.0,-0.01996111111111112
2012-04-30,18.4,41.0,-0.005804878048780485
2012-05-01,18.42,46.0,0.0057586956521739115
2012-05-02,18.21,41.0,0.004007317073170704
2012-05-03,18.07,272.0,0.07038051470588233
2012-05-04,16.94,145.0,0.022591034482758617
2012-05-07,17.67,55.0,0.024438181818181796
2012-05-08,16.54,41.0,0.10960243902439025
2012-05-09,16.92,46.0,-0.016854347826086958
2012-05-10,16.09,17.0,-0.05325882352941177
2012-05-11,16.14,15.0,-0.02326666666666667
2012-05-14,16.16,33.0,0.03366060606060606
2012-05-15,15.23,32.0,-0.0285625
2012-05-16,13.98,65.0,-0.05928615384615386
2012-05-17,14.92,93.0,0.03634946236559139
2012-05-18,13.661,34.0,0.0017029411764705774
2012-05-21,13.83,25.0,0.113108
2012-05-22,13.6,41.0,-0.05519024390243905
2012-05-23,14.26,34.0,0.11645
2012-05-24,14.22,30.0,0.28770666666666667
2012-05-25,14.33,34.0,0.010864705882352945
2012-05-29,14.23,14.0,0.04069999999999999
2012-05-30,13.4,28.0,-0.022475
2012-05-31,12.56,38.0,0.01641052631578948
2012-06-01,11.77,44.0,-0.009602272727272734
2012-06-04,12.28,43.0,0.04663255813953488
2012-06-05,12.645,30.0,0.13168333333333332
2012-06-06,13.31,47.0,0.15359787234042555
2012-06-07,12.84,24.0,0.14789583333333325
2012-06-08,12.8,16.0,0.13728124999999997
2012-06-11,12.33,43.0,0.04200232558139534
2012-06-12,14.95,261.0,0.11848659003831415
2012-06-13,13.84,169.0,0.08097869822485207
2012-06-14,13.45,67.0,0.10006716417910451
2012-06-15,13.95,68.0,0.04546764705882352
2012-06-18,14.47,71.0,0.11655492957746479
2012-06-19,15.23,75.0,0.09112666666666665
2012-06-20,14.93,31.0,0.14482258064516132
2012-06-21,14.54,39.0,0.1044923076923077
2012-06-22,15.88,97.0,0.11150412371134022
2012-06-25,15.2,51.0,0.07694313725490196
2012-06-26,14.885,29.0,0.056186206896551724
2012-06-27,15.35,42.0,0.09130714285714286
2012-06-28,14.75,35.0,0.09207142857142857
2012-06-29,15.06,63.0,0.10307936507936512
2012-07-02,15.28,39.0,0.22293333333333334
2012-07-03,15.67,66.0,0.1554651515151515
2012-07-05,15.43,39.0,0.12494871794871795
2012-07-06,15.01,25.0,0.106004
2012-07-09,14.55,23.0,0.12310869565217392
2012-07-10,14.18,48.0,0.09636458333333332
2012-07-11,14.65,28.0,0.15904642857142856
2012-07-16,14.98,69.0,0.1388072463768116
2012-07-17,14.46,20.0,0.361815
2012-07-18,14.47,33.0,0.14155151515151515
2012-07-19,15.13,64.0,0.1694828125
2012-07-20,14.79,21.0,0.23306666666666667
2012-07-23,14.22,25.0,0.16765999999999998
2012-07-24,14.065,36.0,0.1605888888888889
2012-07-25,14.18,20.0,0.082155
2012-07-26,14.0,10.0,0.13333
2012-07-27,14.5,18.0,-0.009772222222222219
2012-07-30,14.21,26.0,0.048034615384615384
2012-07-31,15.54,68.0,0.1688529411764706
2012-08-01,14.8,184.0,0.1739076086956522
2012-08-02,17.93,326.0,0.18347239263803675
2012-08-03,17.06,89.0,0.16397303370786517
2012-08-06,19.06,83.0,0.13139277108433736
2012-08-07,20.68,141.0,0.13834893617021282
2012-08-08,21.41,56.0,0.1721803571428571
2012-08-09,21.7,40.0,0.13318750000000004
2012-08-10,21.43,42.0,0.11140238095238096
2012-08-13,20.49,42.0,0.14651190476190476
2012-08-14,20.035,44.0,0.15032500000000001
2012-08-15,21.1,51.0,0.1628843137254902
2012-08-16,21.49,58.0,0.14777931034482758
2012-08-17,21.26,33.0,0.15396363636363639
2012-08-20,22.46,104.0,0.11658173076923076
2012-08-21,24.14,108.0,0.07754074074074072
2012-08-22,23.93,45.0,0.03578888888888889
2012-08-23,24.61,73.0,0.13239452054794523
2012-08-24,24.77,36.0,0.21605
2012-08-27,25.54,51.0,0.23480392156862745
2012-08-28,25.7,35.0,0.2847142857142857
2012-08-29,24.2,83.0,0.05939518072289157
2012-08-30,19.672,245.0,0.06542489795918367
2012-08-31,19.99,95.0,0.09767684210526317
2012-09-04,18.92,69.0,0.11975652173913048
2012-09-05,18.65,30.0,0.16242666666666666
2012-09-06,20.03,37.0,0.04696216216216216
2012-09-07,20.44,47.0,0.1690872340425532
2012-09-10,20.79,71.0,0.06095915492957749
2012-09-11,21.8,129.0,0.16084263565891474
2012-09-12,22.48,60.0,0.18870500000000004
2012-09-13,22.605,103.0,0.0799456310679612
2012-09-14,24.61,98.0,0.17859285714285716
2012-09-17,23.24,39.0,0.06489999999999999
2012-09-18,23.15,51.0,0.11478039215686275
2012-09-19,23.48,132.0,0.16546363636363642
2012-09-20,22.566,121.0,0.1417545454545455
2012-09-21,21.2,39.0,0.0429051282051282
2012-09-24,21.000999999999998,18.0,0.019772222222222233
2012-09-25,20.5115,21.0,0.12382857142857141
2012-09-26,20.9,55.0,0.17591818181818186
2012-09-27,23.11,339.0,0.1343179941002947
2012-09-28,22.145,203.0,0.10052413793103447
2012-10-01,21.93,205.0,0.11076731707317078
2012-10-02,22.88,89.0,0.14910674157303375
2012-10-03,21.995,75.0,0.13368533333333338
2012-10-04,22.5502,74.0,0.09416756756756758
2012-10-05,20.07,122.0,0.021792622950819678
2012-10-08,20.26,120.0,0.11878416666666668
2012-10-09,20.8,111.0,0.11006756756756758
2012-10-10,21.04,193.0,0.12702435233160617
2012-10-11,21.72,87.0,0.15517816091954018
2012-10-12,22.11,182.0,0.1581060439560439
2012-10-15,22.25,45.0,0.11928666666666664
2012-10-16,24.09,227.0,0.16824977973568284
2012-10-17,25.1701,273.0,0.12746666666666667
2012-10-18,25.14,68.0,0.09876029411764707
2012-10-19,23.54,89.0,0.06506179775280901
2012-10-22,23.8,164.0,0.16458536585365863
2012-10-23,23.3132,116.0,0.15282931034482752
2012-10-24,23.36,138.0,0.13702463768115944
2012-10-25,23.77,220.0,0.1465640909090909
2012-10-26,23.97,101.0,0.25438019801980216
2012-10-31,24.3,94.0,0.14308723404255322
2012-11-01,24.7488,225.0,0.14856177777777782
2012-11-02,22.54,68.0,0.10099558823529416
2012-11-05,23.325,30.0,0.19726
2012-11-06,24.7913,145.0,0.1767062068965517
2012-11-07,23.6732,139.0,0.15936258992805752
2012-11-08,24.15,69.0,0.1766014492753623
2012-11-09,24.55,59.0,0.09965932203389832
2012-11-12,25.43,215.0,0.1350953488372093
2012-11-13,24.4,102.0,0.14816666666666664
2012-11-14,23.45,35.0,0.18464857142857147
2012-11-15,23.2502,71.0,0.0646661971830986
2012-11-16,23.54,64.0,0.1189875
2012-11-19,24.15,46.0,0.2054130434782609
2012-11-20,23.87,48.0,0.12070625
2012-11-21,24.47,59.0,0.1457457627118644
2012-11-23,24.45,26.0,0.05587692307692308
2012-11-26,25.31,104.0,0.1641019230769231
2012-11-27,26.2801,321.0,0.14518598130841112
2012-11-28,27.21,258.0,0.15381240310077524
2012-11-29,27.03,105.0,0.09992666666666664
2012-11-30,26.99,48.0,0.11029166666666666
2012-12-03,27.5003,84.0,0.1054285714285714
2012-12-04,29.6113,283.0,0.14934416961130742
2012-12-05,29.94,161.0,0.16117453416149063
2012-12-06,30.72,102.0,0.19213431372549025
2012-12-07,29.91,116.0,0.14650948275862063
2012-12-10,30.0324,48.0,0.20082708333333332
2012-12-11,31.08,64.0,0.17964375000000002
2012-12-12,31.9976,140.0,0.13293428571428573
2012-12-13,31.77,66.0,0.1482318181818182
2012-12-14,32.56,50.0,0.11067800000000001
2012-12-17,32.03,28.0,0.12502857142857143
2012-12-18,32.0001,28.0,0.1589107142857143
2012-12-19,33.03,84.0,0.12441309523809523
2012-12-20,32.25,40.0,0.15013250000000003
2012-12-21,30.92,39.0,0.2386538461538462
2012-12-24,30.26,16.0,0.20189374999999998
2012-12-26,30.63,18.0,0.1689888888888889
2012-12-27,30.02,30.0,0.05350666666666667
2012-12-28,29.8,31.0,0.10296774193548387
2012-12-31,30.8556,19.0,0.252521052631579
2013-01-02,31.99,38.0,0.18709210526315792
2013-01-03,34.4109,160.0,0.20685875000000004
2013-01-04,33.5863,92.0,0.16864673913043476
2013-01-07,31.37,77.0,0.08282207792207794
2013-01-08,31.02,68.0,0.1283676470588236
2013-01-09,31.9,87.0,0.13692183908045982
2013-01-10,31.97,64.0,0.14517187499999995
2013-01-11,32.01,44.0,0.1458
2013-01-14,31.21,37.0,0.07704864864864865
2013-01-15,31.62,22.0,0.13072272727272727
2013-01-16,30.72,38.0,0.2144578947368421
2013-01-17,30.5315,64.0,0.1232453125
2013-01-18,30.08,69.0,0.055076811594202905
2013-01-22,31.58,75.0,0.09620133333333339
2013-01-23,31.15,61.0,0.15115081967213115
2013-01-24,30.3,47.0,0.11036808510638303
2013-01-25,30.21,85.0,0.11978000000000004
2013-01-28,29.7,68.0,0.11511911764705886
2013-01-29,27.94,95.0,0.07690105263157898
2013-01-30,27.91,58.0,0.11018448275862072
2013-01-31,28.18,43.0,0.12478372093023257
2013-02-01,28.33,62.0,0.1253693548387097
2013-02-04,28.34,64.0,0.1543515625
2013-02-05,29.02,129.0,0.11690620155038756
2013-02-06,31.13,189.0,0.11782116402116401
2013-02-07,31.11,87.0,0.1248793103448276
2013-02-08,30.4,45.0,0.14142888888888888
2013-02-11,32.36,165.0,0.15318303030303027
2013-02-12,33.74,138.0,0.17706956521739137
2013-02-13,32.45,61.0,0.17247704918032788
2013-02-14,34.92,153.0,0.11516666666666671
2013-02-15,34.09,72.0,0.24319166666666658
2013-02-19,36.13,180.0,0.1450544444444445
2013-02-20,35.13,140.0,0.12851214285714288
2013-02-21,34.41,69.0,0.18490434782608697
2013-02-22,33.81,70.0,0.1797528571428571
2013-02-25,32.74,47.0,0.09071489361702129
2013-02-26,31.36,183.0,0.04981311475409836
2013-02-27,27.04,309.0,0.08229255663430422
2013-02-28,25.84,145.0,0.07784413793103451
2013-03-01,25.35,79.0,0.1251746835443038
2013-03-04,24.7,106.0,0.11078018867924531
2013-03-05,25.1,158.0,0.16269493670886062
2013-03-06,25.9,140.0,0.1397614285714286
2013-03-07,26.098000000000003,119.0,0.10493529411764707
2013-03-08,26.29,114.0,0.15388333333333337
2013-03-11,26.59,67.0,0.06553283582089552
2013-03-12,27.44,73.0,0.09237534246575343
2013-03-13,26.9,77.0,0.10504285714285717
2013-03-14,27.26,62.0,0.14784193548387095
2013-03-15,26.61,61.0,0.12499508196721312
2013-03-18,26.93,34.0,0.10333529411764707
2013-03-19,27.84,44.0,0.1524045454545455
2013-03-20,29.49,167.0,0.14062035928143712
2013-03-21,29.002,101.0,0.10951089108910891
2013-03-22,28.85,95.0,0.06144000000000001
2013-03-25,28.02,53.0,0.0886867924528302
2013-03-26,27.6,96.0,0.1594895833333334
2013-03-27,27.43,27.0,0.09814814814814816
2013-03-28,26.96,58.0,0.09185689655172416
2013-04-01,26.82,98.0,0.10900408163265307
2013-04-02,26.255,77.0,0.14384285714285716
2013-04-03,26.1,35.0,0.12942571428571428
2013-04-04,26.46,69.0,0.10195217391304352
2013-04-05,26.44,30.0,0.06514
2013-04-08,27.04,87.0,0.16018505747126421
2013-04-09,39.35,847.0,0.13495312868949225
2013-04-10,36.32,386.0,0.11877253886010361
2013-04-11,37.194,130.0,0.08623076923076925
2013-04-12,37.11,129.0,0.050703875968992264
2013-04-15,36.01,61.0,0.12683606557377053
2013-04-16,37.561,74.0,0.1290243243243243
2013-04-17,37.334,95.0,0.1628978947368421
2013-04-18,37.67,54.0,0.154162962962963
2013-04-19,38.1,63.0,0.12105079365079367
2013-04-22,38.75,114.0,0.15607280701754384
2013-04-23,40.34,112.0,0.1103794642857143
2013-04-24,45.11,321.0,0.10921838006230532
2013-04-25,44.47,106.0,0.1486650943396227
2013-04-26,44.08,65.0,0.09610153846153847
2013-04-29,45.57,107.0,0.15749252336448602
2013-04-30,46.56,98.0,0.09173367346938777
2013-05-01,45.78,37.0,0.14732162162162163
2013-05-02,46.44,67.0,0.12219701492537312
2013-05-03,46.0,53.0,0.11447358490566037
