Year-Week,COENF,DNNGY,DQ,ENPH,FSLR,GCTAY,ORA,RUN,SCTY,SPWR,TSLA,VWDRY
2016-12,2.85,,17.7225,2.3674999999999997,69.80499999999999,3.89025,40.57,6.4725,,22.8675,230.7225,23.225
2016-13,3.1519999999999997,,17.810000000000002,2.2560000000000002,68.524,3.9101399999999997,41.108000000000004,6.452,,22.36,230.92799999999997,23.370600000000003
2016-14,3.38,,18.924,2.499,62.862,3.8549800000000003,40.784000000000006,6.673,,21.356,255.03000000000003,23.254
2016-15,3.38,,21.264,2.5100000000000002,60.39200000000001,3.66408,41.236,6.9079999999999995,,21.238,251.72799999999998,22.976
2016-16,3.38,,25.618000000000002,2.5520000000000005,61.215999999999994,3.7359999999999998,42.80800000000001,7.409999999999999,,21.471999999999998,250.652,22.284000000000002
2016-17,3.38,,25.584,2.582,59.303999999999995,3.7540000000000004,43.486,7.918000000000001,,21.328,249.1,22.444
2016-18,3.38,,25.034,2.2239999999999998,52.648,3.964,43.426,7.56,,18.052,224.62800000000001,22.678
2016-19,3.38,,25.314,1.8679999999999999,50.05200000000001,4.0280000000000005,42.84599999999999,6.578,,16.770000000000003,208.292,23.005000000000003
2016-20,3.38,,24.546,1.828,48.28,3.9565399999999995,42.263999999999996,6.12,,16.118000000000002,211.92200000000003,22.26606
2016-21,3.38,,25.488000000000003,2.018,49.938,3.9480200000000005,43.356,6.35,,17.11,220.37400000000002,23.003999999999998
2016-22,3.38,,24.035,2.07,49.7025,4.022525,43.5825,6.24,,17.255,220.185,23.73875
2016-23,3.38,,23.69,2.1759999999999997,50.117999999999995,4.01472,44.029999999999994,6.4239999999999995,,16.903999999999996,227.33800000000002,23.61
2016-24,3.38,,21.332,2.028,48.158,3.846,42.858,6.005999999999999,,14.952000000000002,216.786,21.829
2016-25,3.65,,20.582,2.1559999999999997,48.304,3.9060200000000003,42.906,5.958,,14.924000000000001,205.10399999999998,22.6982
2016-26,3.7299999999999995,,22.433999999999997,1.94,47.132,3.8522400000000006,42.864,5.546,,14.876,207.862,21.963
2016-27,3.8575,,23.092499999999998,1.91,46.71,3.8475,43.47,5.115,,14.705,215.28499999999997,21.846249999999998
2016-28,3.87,,22.682,1.9699999999999995,46.952,3.964,44.434000000000005,5.132,,15.148000000000001,222.77800000000002,22.415
2016-29,3.8660000000000005,,22.080000000000002,1.85,48.114,3.9799999999999995,44.884,5.176,,15.680000000000001,224.52800000000002,22.31542
2016-30,3.85,,22.152,1.7899999999999998,47.786,4.106,45.402,5.142,,15.174000000000001,230.68200000000002,22.845999999999997
2016-31,3.85,,24.273999999999997,1.816,46.44199999999999,4.194,47.068,5.032000000000001,,14.706,228.728,23.213
2016-32,3.85,,24.482,1.859,40.385999999999996,4.34766,47.89,5.584,,12.374,226.28199999999998,24.12
2016-33,3.85,,23.919999999999998,1.876,37.65599999999999,4.428,47.87,6.0520000000000005,,10.558,224.19,25.7332
2016-34,3.85,,24.654,1.8679999999999999,37.403999999999996,4.51352,48.536,6.008,,9.984,222.26800000000003,27.971000000000004
2016-35,3.85,,24.532000000000004,1.828,38.056,4.5693399999999995,48.660000000000004,6.054,,10.138000000000002,207.42,27.754
2016-36,3.85,,24.86,1.8175,38.26625,4.66,49.5275,6.145,,10.017499999999998,199.09250000000003,28.17
2016-37,3.85,,23.728,1.672,35.809999999999995,4.5938,48.339999999999996,5.64,,8.234,199.31599999999997,27.644800000000004
2016-38,3.85,,20.262,1.446,34.986000000000004,4.698600000000001,49.6,5.622,,8.163999999999998,206.01600000000002,27.703999999999997
2016-39,3.85,,21.503999999999998,1.194,38.798,4.827999999999999,48.912,6.192000000000001,,8.802,205.16,27.354999999999997
2016-40,3.85,,21.796,1.19,38.77,4.86,47.324000000000005,6.19,,8.606,206.23600000000002,27.668
2016-41,3.85,,22.816000000000003,1.092,38.65,4.53,47.126,6.731999999999999,,8.290000000000001,199.862,26.33324
2016-42,3.85,,23.387999999999998,1.142,41.024,4.582,47.596,6.508000000000001,,8.804,199.162,26.525
2016-43,3.85,,23.44,1.094,40.874,4.674,47.068,5.628,,8.075999999999999,202.264,26.4488
2016-44,3.85,,23.072,1.1099999999999999,37.821999999999996,4.44724,47.586,4.812,,6.924000000000001,190.904,25.432
2016-45,3.85,,22.913999999999998,1.146,32.672,4.093999999999999,47.136,4.904,,6.712000000000001,190.42400000000004,22.4937
2016-46,3.85,,22.356,1.1059999999999999,31.892000000000003,3.844,46.602000000000004,4.904,,6.9799999999999995,184.566,21.014
2016-47,3.85,,21.339999999999996,1.1124999999999998,29.854999999999997,3.93,47.9125,5.1225000000000005,,6.795,191.36999999999998,21.16375
2016-48,3.85,,20.096,1.124,30.333999999999996,4.104,47.908,5.112,,6.783999999999999,187.68800000000002,21.794
2016-49,3.85,,20.660000000000004,1.3,32.940000000000005,4.138,48.996,5.572,,7.473999999999999,190.054,19.97
2016-50,3.85,,20.826,1.23,33.516,3.8200000000000003,50.95399999999999,5.433999999999999,,7.328,197.868,19.511000000000003
2016-51,3.85,,20.964,1.228,33.589999999999996,3.7700000000000005,52.498000000000005,5.51,,7.19,208.202,20.345999999999997
2016-52,3.85,,19.6175,1.0050249999999998,32.8625,3.8275,53.515,5.4225,,6.88,216.91000000000003,21.055
2017-01,3.85,,20.075,1.1075000000000002,33.7275,4.0,52.8425,5.755,,7.0275,224.935,22.07875
2017-02,3.85,,20.992,1.316,34.516000000000005,4.0,52.516,6.098000000000001,,7.348000000000001,231.644,22.552
2017-03,3.85,,22.9775,1.7925,34.6875,4.0,53.4025,5.9875,,7.045,240.60750000000002,22.642500000000002
2017-04,3.85,,23.538,1.6620000000000001,32.57,4.0,53.664,5.648000000000001,,6.781999999999999,252.692,22.714000000000006
2017-05,3.658,,24.486,1.478,31.548000000000002,4.206,53.722,5.4559999999999995,,6.728,250.93599999999998,23.816000000000003
2017-06,3.6100000000000003,,23.428,1.5060000000000002,32.11,4.376,54.234,5.723999999999999,,7.022,263.152,23.984
2017-07,3.6100000000000003,,24.556,1.5719999999999998,34.18599999999999,4.34,55.99400000000001,6.054,,7.252,276.504,24.534
2017-08,3.5125,,26.284999999999997,1.7125000000000001,36.32,4.3625,57.2525,5.9025,,8.73,265.97249999999997,24.915
2017-09,3.4799999999999995,,24.272,1.6600000000000001,35.834,4.486,57.41600000000001,5.6240000000000006,,8.558,249.658,24.752000000000002
2017-10,3.4799999999999995,,24.008000000000003,1.266,32.7,4.568,57.498000000000005,5.212,,7.448,247.052,24.874000000000002
2017-11,3.4799999999999995,,22.695999999999998,1.33,32.54299999999999,4.592,57.7,4.9799999999999995,,7.090000000000001,256.69,25.304
2017-12,3.4799999999999995,,21.942,1.262,29.028,4.61,56.674,4.886,,6.246,257.11,26.084000000000003
2017-13,3.4799999999999995,,19.812,1.302,27.822000000000003,4.798,57.129999999999995,5.18,,6.114,276.254,26.814
2017-14,3.4799999999999995,,19.044000000000004,1.354,26.631999999999998,4.6899999999999995,57.79200000000001,5.21,,6.156000000000001,299.692,27.089999999999996
2017-15,3.48,,19.425,1.335,27.85,4.397500000000001,57.7575,5.39,,6.75,305.48499999999996,27.197499999999998
2017-16,3.4799999999999995,,18.588,1.234,26.862000000000002,4.26,57.63199999999999,5.178,,6.7379999999999995,303.064,27.496
2017-17,3.4799999999999995,,18.592,1.254,28.52,4.3020000000000005,59.10600000000001,5.325999999999999,,6.933999999999999,310.938,28.47
2017-18,3.4799999999999995,,18.792,1.174,32.512,4.328,58.842,4.982,,6.964,311.31000000000006,29.327999999999996
2017-19,3.4799999999999995,,22.524,1.026,36.1,4.42,57.436,4.956,,7.178,320.316,30.197999999999997
2017-20,3.4799999999999995,,22.768,0.734,36.054,4.42,56.715999999999994,4.913,,7.290000000000001,312.578,30.120000000000005
2017-21,3.4799999999999995,,22.892000000000003,0.7460000000000001,37.316,4.5840000000000005,58.262,4.912,,8.026,313.28000000000003,30.192
2017-22,3.48,,21.555,0.7775,38.66499999999999,4.5,59.655,5.0775,,8.0075,339.0825,29.39
2017-23,3.4799999999999995,,20.392000000000003,0.776,37.3,4.504,59.648,5.14,,8.069999999999999,357.428,30.227999999999998
2017-24,3.4799999999999995,,19.936,0.7899999999999999,36.122,4.446,60.848,5.534000000000001,,7.852000000000001,372.47200000000004,30.475
2017-25,3.4799999999999995,,19.421999999999997,0.8460000000000001,37.438,4.200000000000001,59.938,6.426,,8.166,376.90000000000003,29.571000000000005
2017-26,3.4799999999999995,,20.416000000000004,0.858,40.134,4.226000000000001,59.355999999999995,7.042,,9.328,366.692,29.716
2017-27,3.48,,20.104999999999997,0.8255250000000001,39.295,4.185,57.7275,6.895,,8.7925,325.44,31.445
2017-28,3.4799999999999995,,20.644,0.81404,41.122,4.087999999999999,56.721999999999994,6.976000000000001,,9.617999999999999,324.796,31.607999999999997
2017-29,3.4799999999999995,,22.759999999999998,0.8200000000000001,44.766000000000005,4.152,58.35,7.192,,10.894,326.27799999999996,31.937600000000003
2017-30,3.4799999999999995,,24.594,0.96,45.912,3.7920000000000003,58.806,7.412000000000001,,11.088000000000001,339.1,32.230000000000004
2017-31,3.4799999999999995,,25.758,0.942,48.574,3.182,59.122,7.3340000000000005,,9.97,334.586,31.95
2017-32,3.4799999999999995,,26.95,0.868,47.626,3.168,57.19000000000001,6.964,,9.339,359.40700000000004,32.044
2017-33,4.136,,25.712,0.8219999999999998,48.572,3.05,56.27199999999999,6.848000000000001,,9.434000000000001,357.684,31.584000000000003
2017-34,4.209999999999999,,24.6,0.8780000000000001,46.730000000000004,2.998,55.983999999999995,6.970000000000001,,9.038,346.592,30.178000000000004
2017-35,3.8649999999999998,,25.296,0.9374800000000001,47.862,3.066,56.838,6.802,,8.982,351.5,30.189999999999998
2017-36,3.77,,26.28,1.2,47.392500000000005,3.0175,57.55,7.045,,9.142500000000002,347.0325,30.290000000000003
2017-37,3.7700000000000005,,26.768,1.316,48.06999999999999,2.904,57.524,6.853999999999999,,8.414,370.024,29.972
2017-38,3.7700000000000005,,28.534,1.472,49.284,2.684,58.10799999999999,5.914,,7.938,370.316,29.788
2017-39,3.7700000000000005,,28.415999999999997,1.4420000000000002,46.424,2.6100000000000003,59.814,5.46,,7.234,342.38199999999995,29.534
2017-40,3.7700000000000005,,30.05,1.5320000000000003,47.64,2.7120000000000006,60.70399999999999,5.586,,7.202,351.378,29.576
2017-41,3.85,,32.897999999999996,1.4019999999999997,47.297999999999995,2.9059999999999997,61.986000000000004,5.452,,6.9239999999999995,352.87600000000003,30.259999999999998
2017-42,3.85,,32.71,1.34,47.372,2.914,64.188,5.5200000000000005,,6.706,352.582,28.774
2017-43,3.85,19.98,36.242,1.32,50.10200000000001,2.6119999999999997,64.736,5.458,,6.848000000000001,329.448,28.552
2017-44,3.85,19.380000000000003,39.214000000000006,1.47,58.04,2.84,64.61600000000001,5.708000000000001,,7.659999999999999,315.60799999999995,29.046000000000003
2017-45,3.85,17.872000000000003,39.682,1.7,61.27,2.59,64.158,5.989999999999999,,8.672,303.84000000000003,25.082
2017-46,3.85,17.5128,41.146,2.5699999999999994,60.79599999999999,2.354,63.10799999999999,6.082,,8.288,312.59,21.644
2017-47,3.85,15.25,49.0325,2.7025,60.605000000000004,2.285,63.309999999999995,5.9475,,7.995000000000001,313.675,20.3375
2017-48,3.85,15.25,53.74399999999999,2.9620000000000006,61.239999999999995,2.446,64.962,5.682,,8.242,311.456,20.505999999999997
2017-49,3.85,18.73,47.902,2.7359999999999998,64.034,2.536,63.081999999999994,5.602,,7.721000000000001,309.706,19.990000000000002
2017-50,3.85,18.85,49.025999999999996,2.716,68.85799999999999,2.5940000000000003,62.29200000000001,5.819999999999999,,8.972,338.062,21.466
2017-51,3.85,18.7,50.331999999999994,2.5260000000000002,69.28599999999999,2.83,63.379999999999995,6.040000000000001,,9.106,331.16200000000003,22.996000000000002
2017-52,3.85,18.25,57.555,2.4425,68.1875,2.6950000000000003,64.1875,5.92,,8.647499999999999,313.91,23.147499999999997
2018-00,3.85,18.25,63.2475,2.5375,69.635,2.8175,64.66499999999999,6.01,,8.7875,317.245,23.2825
2018-01,3.85,18.4,61.71,2.338,71.79199999999999,2.958,65.608,6.148,,8.862,335.814,23.028
2018-02,3.85,19.0,63.08,2.0199999999999996,71.08500000000001,3.0,66.2875,6.0025,,8.615,345.4525,23.925
2018-03,3.85,19.0,60.43399999999999,2.056,69.48400000000001,3.19,67.64200000000002,6.3,,8.144,346.146,23.354
2018-04,3.85,19.580000000000002,55.40599999999999,2.1,67.32000000000001,3.0919999999999996,69.402,6.3100000000000005,,7.922,348.532,22.565999999999995
2018-05,3.85,19.639999999999997,49.912,2.3419999999999996,62.366,2.874,65.336,5.48,,6.986,327.55,22.537999999999997
2018-06,3.85,18.6,52.2,2.752,64.72999999999999,2.988,64.546,6.340000000000001,,7.356,326.252,23.718
2018-07,3.85,19.3125,61.334999999999994,2.52,65.3375,3.1393750000000002,63.7,6.83625,,7.282500000000001,341.5725,24.445999999999998
2018-08,3.85,21.529999999999998,51.386,3.1060000000000003,63.56999999999999,3.0854999999999997,60.644000000000005,6.898000000000001,,7.242,343.504,24.232
2018-09,3.91,20.71,46.370000000000005,3.8280000000000003,67.40799999999999,3.1040000000000005,55.062,7.090000000000001,,7.314,330.024,24.055999999999997
2018-10,3.96,20.5,46.002,4.281999999999999,69.466,3.162,54.720000000000006,7.447999999999999,,7.178,332.186,23.814
2018-11,3.96,21.07,48.204,4.7540000000000004,72.174,3.2300000000000004,56.040000000000006,8.244,,7.81,310.256,24.080000000000002
2018-12,3.96,21.4,48.5775,4.79,71.4575,3.135,56.7975,8.7775,,7.94,276.8175,24.07
2018-13,3.96,21.4,52.746,4.3340000000000005,70.136,3.1719999999999997,56.69200000000001,9.303999999999998,,7.802,282.394,23.689999999999998
2018-14,3.96,21.4168,56.472,4.024,70.96000000000001,3.3440000000000003,55.148,8.328,,8.148000000000001,297.94199999999995,23.318
2018-15,3.96,21.4776,53.21,4.3919999999999995,74.57,3.3120000000000003,58.236000000000004,8.934000000000001,,9.044,292.514,22.840000000000003
2018-16,3.96,21.5494,53.6,4.489999999999999,75.00999999999999,3.2960000000000003,58.42,9.004000000000001,,8.904,285.416,22.247999999999998
2018-17,3.96,22.0904,53.468,4.328,67.75800000000001,3.45,58.402,9.046000000000001,,8.31,294.70199999999994,21.918
2018-18,3.832,21.874000000000002,54.724000000000004,4.811999999999999,69.926,3.2600000000000002,56.565999999999995,10.155999999999999,,8.724,303.534,23.412
2018-19,3.8,21.772,63.318000000000005,5.39,72.228,3.2999999999999994,52.83200000000001,10.844,,9.146,284.798,23.364
2018-20,3.8,21.627999999999997,65.50800000000001,5.619999999999999,69.19,3.2847999999999997,52.322,10.919999999999998,,9.028,279.054,23.19
2018-21,3.8599999999999994,20.092499999999998,58.137499999999996,5.897500000000001,67.9475,3.125,51.940000000000005,11.717500000000001,,8.5625,288.0075,21.727500000000003
2018-22,3.908,20.45,40.854,5.412000000000001,56.291999999999994,3.1119999999999997,50.926,12.536,,7.540000000000001,308.22400000000005,21.85
2018-23,4.0,19.788,38.37,5.446000000000001,52.626,3.042,51.584,13.584,,7.790000000000001,347.108,21.68
2018-24,4.0,19.445,34.982,6.26,52.138,2.904,52.79200000000001,13.803999999999998,,8.064000000000002,353.34799999999996,21.422
2018-25,4.0,19.92,34.971999999999994,6.953999999999999,52.064,2.75,53.44000000000001,13.25,,7.732000000000001,342.478,20.506
2018-26,4.0,20.02,37.68,7.0525,53.309999999999995,2.63,53.69,14.707500000000001,,7.8775,315.99750000000006,20.170025
2018-27,4.0,21.589999999999996,37.876000000000005,7.196000000000001,54.705999999999996,2.64,51.48,15.882,,7.936,319.104,20.488
2018-28,4.0,21.511,36.711999999999996,6.766,53.824,2.656,51.489999999999995,15.219999999999999,,7.523999999999999,318.09,20.95
2018-29,4.0,20.699,37.912,6.318,53.00599999999999,2.728,52.459999999999994,14.846,,7.25,302.64,21.554000000000002
2018-30,4.0,20.492,35.634,5.654999999999999,52.746,2.7779999999999996,53.489999999999995,14.184000000000001,,7.325999999999999,317.37199999999996,21.15
2018-31,4.0,20.572,39.266,5.754,53.774,2.79,52.122,13.969999999999999,,7.31,359.96799999999996,20.936
2018-32,4.0,20.776000000000003,36.742,5.013,51.408,2.6159999999999997,50.886,13.198000000000002,,6.760000000000001,336.738,20.477
2018-33,4.0,21.041999999999998,34.78,4.926,52.29,2.8419999999999996,52.534000000000006,13.982,,6.822,318.97999999999996,22.298000000000002
2018-34,4.0,21.360000000000003,36.40599999999999,4.922000000000001,52.372,3.0980000000000003,53.007999999999996,13.419999999999998,,6.7700000000000005,308.19,23.402
2018-35,4.0,20.987499999999997,33.3275,4.595,50.3075,2.9025000000000003,52.1175,12.5025,,6.5825000000000005,278.47,22.25
2018-36,4.0,21.264000000000003,31.312,4.286,48.426,2.8406,55.38000000000001,12.794,,6.708,288.028,22.058000000000003
2018-37,4.0,21.532000000000004,29.992,4.26,49.434,2.6,56.372,12.708000000000002,,7.608,295.25,22.116
2018-38,4.0,22.182,27.360000000000003,4.632000000000001,49.074,2.554,54.160000000000004,12.4,,7.56,296.508,22.467999999999996
2018-39,4.0,22.312,27.119999999999997,4.806,48.226,2.2919999999999994,53.682,12.74,,7.0840000000000005,290.06,21.131999999999998
2018-40,4.0,21.57,25.701999999999998,4.5200000000000005,46.332,2.1879999999999997,51.376,11.78,,6.6579999999999995,256.25,20.5
2018-41,4.0,21.419999999999998,25.505999999999997,4.872,46.85,2.218,51.548,12.814000000000002,,6.890000000000001,266.37399999999997,21.428000000000004
2018-42,4.0,21.395,21.854000000000003,4.412000000000001,42.973,2.21,51.336,12.044,,6.51,297.87,20.978
2018-43,4.0,21.163999999999998,22.664,4.598000000000001,40.590999999999994,2.1580000000000004,52.1,12.288,,6.138,338.552,20.996000000000002
2018-44,4.0,22.714000000000002,26.497999999999998,5.51,43.164,2.5580000000000003,52.77199999999999,12.741999999999999,,6.298,346.506,23.072
2018-45,4.0,23.220000000000002,23.098,5.452,43.23,2.7,51.80799999999999,12.669999999999998,,6.2700000000000005,343.352,23.934000000000005
2018-46,4.0,22.586250000000003,23.735,5.125,42.9825,2.65,52.8175,12.325,,6.114999999999999,341.245,23.45
2018-47,4.0,22.532,25.516000000000002,5.401999999999999,44.498000000000005,2.756,55.23199999999999,14.204000000000002,,7.06,345.88800000000003,24.709999999999997
2018-48,4.0,22.1425,25.195,5.7475000000000005,44.300000000000004,2.8137499999999998,55.059999999999995,14.44,,6.725,359.805,25.21125
2018-49,4.0,23.078999999999997,25.046,5.723999999999999,43.64,2.7990000000000004,53.827999999999996,13.99,,6.35,368.202,25.646000000000004
2018-50,4.0,22.942,23.974,5.142,42.088,2.7990000000000004,51.224000000000004,11.765999999999998,,5.556,330.71400000000006,25.572000000000003
2018-51,4.0,22.768749999999997,23.384999999999998,4.84,41.480000000000004,2.6715,51.57,10.797500000000001,,4.8875,317.87,25.115
2018-52,,22.0,23.4,4.73,42.455,2.456,52.3,10.89,,4.97,332.8,25.18
2019-00,4.0,22.040000000000003,24.03,4.92,44.10666666666666,2.464,51.65333333333333,10.38,,5.1433333333333335,309.39000000000004,25.28
2019-01,4.0,22.811,26.354000000000003,5.51,46.844,2.586,53.733999999999995,11.18,,5.386,340.214,25.836000000000002
2019-02,4.0,22.639,27.212,6.4,47.44199999999999,2.5000000000000004,54.346000000000004,11.878,,5.464,334.89,25.833999999999996
2019-03,4.0,23.11625,32.29,6.619999999999999,47.802499999999995,2.5766666666666667,55.1825,11.975,,5.3525,293.765,26.214999999999996
2019-04,4.0,23.863999999999997,36.028000000000006,7.078,50.102000000000004,2.7980000000000005,56.352,12.698,,5.616,304.368,27.371999999999996
2019-05,4.0,24.847,33.208,7.308,48.718,2.8900000000000006,56.989999999999995,14.238,,5.764,312.954,26.618000000000002
2019-06,4.0,24.275,33.482,7.664,50.164,2.9400000000000004,56.908,15.068000000000001,,5.952,308.89399999999995,27.701999999999998
2019-07,4.0,24.49,35.7425,7.485,52.357499999999995,3.1199999999999997,57.6175,15.5625,,6.3725,298.535,27.85875
2019-08,4.0,24.45,37.470000000000006,8.638,52.4,3.0744999999999996,56.152,15.681999999999999,,6.428,305.20799999999997,27.722
2019-09,4.0,25.054,35.08,8.522,51.51400000000001,2.9779999999999998,55.318,15.328,,6.272,279.774,26.892000000000003
2019-10,4.0,26.002,33.748000000000005,9.126,54.081999999999994,2.9675000000000002,55.434000000000005,14.732,,6.44,285.726,27.796000000000003
2019-11,4.0,26.131,33.73,9.324,54.6,3.13,55.06999999999999,14.742,,6.4879999999999995,269.822,28.432
2019-12,4.0,25.654000000000003,31.863999999999997,8.970000000000002,51.738,3.136,55.169999999999995,14.174000000000001,,6.312,272.3,27.598000000000003
2019-13,4.738000000000001,25.803000000000004,35.30800000000001,9.532,54.90599999999999,3.28,55.605999999999995,14.666,,7.122,281.92199999999997,29.372000000000003
2019-14,4.596,25.734,35.126,10.03,58.958000000000006,3.289,56.116,15.545999999999998,,7.640000000000001,271.538,29.863999999999997
2019-15,4.566666666666666,25.346249999999998,36.285,9.6075,60.31249999999999,3.4299999999999997,57.3125,16.119999999999997,,7.4975000000000005,271.0575,30.31375
2019-16,4.574999999999999,25.304000000000002,37.662,9.84,61.238,3.4665,57.94,16.78,,7.537999999999999,253.61599999999999,30.394
2019-17,4.5,25.503,37.483999999999995,11.998000000000001,61.172000000000004,3.55,58.212,15.824000000000002,,7.356,242.66,29.854000000000003
2019-18,4.554,25.7126,34.944,13.894,60.24400000000001,3.3800000000000003,60.522000000000006,16.082,,7.7,245.748,28.990000000000002
2019-19,4.77,26.162799999999997,33.940000000000005,14.352,59.327999999999996,3.224,60.955999999999996,15.144,,8.088,226.12600000000003,27.639999999999997
2019-20,4.77,26.903999999999996,35.714,14.89,58.08200000000001,3.162,59.422000000000004,16.024,,7.952,197.858,27.616000000000003
2019-21,4.77,26.8675,37.07,15.760000000000002,58.472500000000004,3.04,58.675,15.669999999999998,,7.7225,187.98499999999999,27.53
2019-22,4.77,27.369999999999997,42.186,15.928,60.9,3.228,61.242000000000004,16.12,,8.118,195.92199999999997,27.313
2019-23,5.13,28.624000000000002,45.14399999999999,17.036,62.136,3.346,62.58,16.554000000000002,,8.304,213.61399999999998,28.209000000000003
2019-24,5.03,28.381,42.8,18.243999999999996,62.507999999999996,3.4056499999999996,62.39,18.178,,9.940000000000001,223.536,29.262
2019-25,5.264,29.403999999999996,41.510000000000005,17.344,63.63199999999999,3.5060000000000002,62.322,18.544000000000004,,10.344,221.794,29.559999999999995
2019-26,5.28,29.68,43.4175,18.8675,66.4525,3.3725,63.565,20.1475,,11.495000000000001,229.93,29.655000000000005
2019-27,5.28,30.571999999999996,40.764,19.886000000000003,66.42,3.3239999999999994,62.827999999999996,19.826,,12.068000000000001,236.6,29.57
2019-28,5.28,31.361200000000004,42.974000000000004,20.334,65.55799999999999,3.432,63.19,20.016,,11.168,254.49200000000002,29.474
2019-29,5.352,31.496000000000002,43.192,20.305999999999997,65.924,3.4560000000000004,63.614,18.977999999999998,,10.41,247.51799999999997,29.357999999999997
2019-30,5.359999999999999,30.9338,42.708000000000006,26.044,66.008,3.0,65.36800000000001,19.186,,12.574,237.56599999999997,27.842000000000002
2019-31,5.264,31.9004,41.30800000000001,30.076999999999998,63.388,2.81,67.352,18.436,,14.101999999999999,233.16,27.395999999999997
2019-32,5.436,32.918,42.017999999999994,31.02,60.614,2.678,72.048,15.472000000000003,,12.857999999999999,223.842,25.814000000000004
2019-33,5.5520000000000005,32.6612,48.318,33.852000000000004,62.791999999999994,2.686,72.374,15.488,,13.309999999999999,221.41400000000004,25.926
2019-34,5.53,32.312,51.327999999999996,32.352,62.141999999999996,2.6860000000000004,72.948,15.068000000000001,,13.008,218.39800000000005,25.4
2019-35,5.32,33.0125,50.9675,26.5625,62.2675,2.7625,72.1875,15.1125,8.133333333333335,12.935,225.68,24.6475
2019-36,5.406000000000001,32.108399999999996,48.391999999999996,23.216,62.724000000000004,2.914,71.844,15.462,7.9799999999999995,12.382,241.1,26.776
2019-37,5.5,31.299200000000003,51.09599999999999,25.624000000000002,65.756,3.0,73.03399999999999,17.214000000000002,7.65,14.328,243.66199999999998,27.21
2019-38,5.348000000000001,30.973000000000003,47.594,24.55,64.178,2.82,74.22200000000001,16.785999999999998,7.540000000000001,13.318000000000001,235.56599999999997,26.75
2019-39,5.376,30.662399999999998,44.976,22.341,57.336,2.702,73.788,16.091,7.56,10.482,238.63000000000002,25.653999999999996
2019-40,5.37,30.617999999999995,43.754,24.205000000000002,56.714,2.594,74.174,16.841,7.55,9.968,242.98599999999996,25.836000000000002
2019-41,5.53,31.044,41.818,24.581,55.57000000000001,2.65,74.09,17.026,7.55,9.486,258.704,26.246
2019-42,5.57,31.125,40.152,24.152,55.278,2.7659999999999996,76.756,15.830000000000002,7.6,9.462,278.314,26.764
2019-43,5.018000000000001,29.619,38.53,21.529999999999998,52.55,2.77,75.998,15.764,7.65,8.942,317.434,27.302
2019-44,4.590000000000001,28.6938,37.094,18.237000000000002,52.977999999999994,2.762,76.14399999999999,14.844999999999999,7.708,8.48,326.78999999999996,28.386000000000003
2019-45,4.491999999999999,29.833999999999996,38.763999999999996,19.019,52.888,2.9259999999999997,75.62199999999999,14.359,7.641999999999999,8.252,348.53000000000003,31.208
2019-46,4.45,30.163,38.558,18.822000000000003,54.06,2.9099999999999997,76.37599999999999,13.796000000000001,9.11,7.712000000000001,349.91999999999996,31.375999999999998
2019-47,4.45,30.52375,37.5575,21.8925,55.227500000000006,3.06,77.14750000000001,13.852500000000001,9.6175,7.4125,331.6225,31.6725
2019-48,4.518,30.713,42.392,23.512,53.90599999999999,3.182,76.774,13.448000000000002,9.34,7.282000000000001,334.07199999999995,32.594
2019-49,4.76,32.0338,46.564,24.114000000000004,53.760000000000005,3.2619999999999996,76.002,13.574000000000002,9.324000000000002,7.4399999999999995,351.828,33.114000000000004
2019-50,4.792,33.223,49.348,25.85,56.739999999999995,3.466,76.736,14.475999999999999,9.02,7.832000000000001,392.65399999999994,33.842
2019-51,4.8275,33.927499999999995,51.455,26.98125,57.7275,3.505,74.66499999999999,14.425,8.5125,8.04,426.4475,33.522499999999994
2019-52,4.865,34.785,50.78,25.75,56.11,3.5,74.83,13.775,8.5,7.835,416.515,33.64
2020-00,4.83,33.870000000000005,54.715,29.314999999999998,57.13,3.43,74.815,14.2775,8.45,7.6,436.635,32.504999999999995
2020-01,4.8420000000000005,32.5248,54.664,30.582000000000004,56.48,3.346,74.97,14.725999999999999,8.468,7.684,474.446,31.895999999999997
2020-02,4.97,33.753,56.144000000000005,30.695999999999998,55.684000000000005,3.312,77.38199999999999,15.895999999999997,8.612,8.65,521.054,32.048
2020-03,4.97,35.72125,53.045,31.9125,51.5175,3.3524999999999996,80.7775,16.99125,8.28,8.832500000000001,563.445,32.760000000000005
2020-04,4.97,36.402,51.49399999999999,31.952000000000005,50.56,3.29416,80.30199999999999,16.95,8.361999999999998,8.591999999999999,599.4580000000001,32.989
2020-05,4.97,35.546,57.628,36.634,52.224000000000004,3.4650000000000007,84.002,18.572,8.718,9.379999999999999,779.758,34.51800000000001
2020-06,4.97,35.5926,68.78,40.440000000000005,54.452999999999996,3.374,85.28399999999999,20.822,8.540000000000001,9.498,783.396,34.122
2020-07,4.97,37.021249999999995,75.9875,53.805,55.7325,3.43,86.18,22.400000000000002,8.49,10.129999999999999,894.0575,34.275
2020-08,4.7379999999999995,35.098,69.52399999999999,51.152,47.182,3.1420000000000003,75.412,20.69,8.422,9.052,751.8979999999999,32.326
2020-09,4.25,36.943999999999996,62.424,53.396,44.696,3.314,71.72999999999999,20.238999999999997,8.24,8.952000000000002,733.33,34.112
